row_id,qid,sid,points,student_name,student_major,topic_id,topic_name,aid,assignment_name,submission_link,cid,course_name,course_dept,tid,instructor_name,instructor_dept,term
id_120,qid_157,sid_8,7,"Kim, Aditya",CS,topic_id_57,Topic 10,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_121,qid_260,sid_8,6,"Kim, Aditya",CS,topic_id_107,Topic 18,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_122,qid_261,sid_8,10,"Kim, Aditya",CS,topic_id_99,Topic 10,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_123,qid_262,sid_8,9,"Kim, Aditya",CS,topic_id_111,Topic 22,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_124,qid_263,sid_8,7,"Kim, Aditya",CS,topic_id_92,Topic 3,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_125,qid_264,sid_8,6,"Kim, Aditya",CS,topic_id_98,Topic 9,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_126,qid_265,sid_8,3,"Kim, Aditya",CS,topic_id_103,Topic 14,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_127,qid_266,sid_8,4,"Kim, Aditya",CS,topic_id_105,Topic 16,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_128,qid_267,sid_8,5,"Kim, Aditya",CS,topic_id_101,Topic 12,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_129,qid_268,sid_8,9,"Kim, Aditya",CS,topic_id_91,Topic 2,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_130,qid_269,sid_8,7,"Kim, Aditya",CS,topic_id_107,Topic 18,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_131,qid_270,sid_8,8,"Kim, Aditya",CS,topic_id_90,Topic 1,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_132,qid_271,sid_8,0,"Kim, Aditya",CS,topic_id_108,Topic 19,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_133,qid_272,sid_8,0,"Kim, Aditya",CS,topic_id_104,Topic 15,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_134,qid_273,sid_8,9,"Kim, Aditya",CS,topic_id_101,Topic 12,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_135,qid_274,sid_8,7,"Kim, Aditya",CS,topic_id_106,Topic 17,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_136,qid_275,sid_8,2,"Kim, Aditya",CS,topic_id_98,Topic 9,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_137,qid_276,sid_8,8,"Kim, Aditya",CS,topic_id_107,Topic 18,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_138,qid_277,sid_8,10,"Kim, Aditya",CS,topic_id_103,Topic 14,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_139,qid_278,sid_8,9,"Kim, Aditya",CS,topic_id_96,Topic 7,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_140,qid_279,sid_8,4,"Kim, Aditya",CS,topic_id_108,Topic 19,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_141,qid_280,sid_8,7,"Kim, Aditya",CS,topic_id_93,Topic 4,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_142,qid_281,sid_8,6,"Kim, Aditya",CS,topic_id_111,Topic 22,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_143,qid_282,sid_8,10,"Kim, Aditya",CS,topic_id_99,Topic 10,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_144,qid_283,sid_8,8,"Kim, Aditya",CS,topic_id_102,Topic 13,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_145,qid_284,sid_8,5,"Kim, Aditya",CS,topic_id_94,Topic 5,aid_43,Assignment 4,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_146,qid_428,sid_8,9,"Kim, Aditya",CS,topic_id_154,Topic 3,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_147,qid_429,sid_8,3,"Kim, Aditya",CS,topic_id_153,Topic 2,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_148,qid_430,sid_8,6,"Kim, Aditya",CS,topic_id_168,Topic 17,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_149,qid_431,sid_8,3,"Kim, Aditya",CS,topic_id_158,Topic 7,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_150,qid_432,sid_8,5,"Kim, Aditya",CS,topic_id_168,Topic 17,aid_67,Assignment 1,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_151,qid_433,sid_8,4,"Kim, Aditya",CS,topic_id_155,Topic 4,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_152,qid_434,sid_8,9,"Kim, Aditya",CS,topic_id_158,Topic 7,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_153,qid_435,sid_8,7,"Kim, Aditya",CS,topic_id_158,Topic 7,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_154,qid_436,sid_8,4,"Kim, Aditya",CS,topic_id_154,Topic 3,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_155,qid_437,sid_8,5,"Kim, Aditya",CS,topic_id_167,Topic 16,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_156,qid_438,sid_8,6,"Kim, Aditya",CS,topic_id_165,Topic 14,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_157,qid_439,sid_8,0,"Kim, Aditya",CS,topic_id_155,Topic 4,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_158,qid_440,sid_8,4,"Kim, Aditya",CS,topic_id_171,Topic 20,aid_68,Assignment 2,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_159,qid_441,sid_8,5,"Kim, Aditya",CS,topic_id_162,Topic 11,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_160,qid_442,sid_8,2,"Kim, Aditya",CS,topic_id_159,Topic 8,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_161,qid_443,sid_8,1,"Kim, Aditya",CS,topic_id_155,Topic 4,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_162,qid_444,sid_8,2,"Kim, Aditya",CS,topic_id_157,Topic 6,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_163,qid_445,sid_8,7,"Kim, Aditya",CS,topic_id_165,Topic 14,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_164,qid_446,sid_8,4,"Kim, Aditya",CS,topic_id_153,Topic 2,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_165,qid_447,sid_8,8,"Kim, Aditya",CS,topic_id_167,Topic 16,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_166,qid_448,sid_8,8,"Kim, Aditya",CS,topic_id_158,Topic 7,aid_69,Assignment 3,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_167,qid_449,sid_8,5,"Kim, Aditya",CS,topic_id_168,Topic 17,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_168,qid_450,sid_8,3,"Kim, Aditya",CS,topic_id_159,Topic 8,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_169,qid_451,sid_8,6,"Kim, Aditya",CS,topic_id_152,Topic 1,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_170,qid_452,sid_8,2,"Kim, Aditya",CS,topic_id_163,Topic 12,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_171,qid_453,sid_8,9,"Kim, Aditya",CS,topic_id_171,Topic 20,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_172,qid_454,sid_8,7,"Kim, Aditya",CS,topic_id_165,Topic 14,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_173,qid_455,sid_8,5,"Kim, Aditya",CS,topic_id_152,Topic 1,aid_70,Assignment 4,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_174,qid_456,sid_8,2,"Kim, Aditya",CS,topic_id_153,Topic 2,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_175,qid_457,sid_8,0,"Kim, Aditya",CS,topic_id_168,Topic 17,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_176,qid_458,sid_8,10,"Kim, Aditya",CS,topic_id_164,Topic 13,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_177,qid_459,sid_8,7,"Kim, Aditya",CS,topic_id_160,Topic 9,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_178,qid_460,sid_8,1,"Kim, Aditya",CS,topic_id_156,Topic 5,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_179,qid_461,sid_8,8,"Kim, Aditya",CS,topic_id_170,Topic 19,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_180,qid_462,sid_8,4,"Kim, Aditya",CS,topic_id_156,Topic 5,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_181,qid_463,sid_8,5,"Kim, Aditya",CS,topic_id_154,Topic 3,aid_71,Assignment 5,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_182,qid_464,sid_8,2,"Kim, Aditya",CS,topic_id_158,Topic 7,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_183,qid_465,sid_8,3,"Kim, Aditya",CS,topic_id_167,Topic 16,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_184,qid_466,sid_8,10,"Kim, Aditya",CS,topic_id_166,Topic 15,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_185,qid_467,sid_8,4,"Kim, Aditya",CS,topic_id_163,Topic 12,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_186,qid_468,sid_8,3,"Kim, Aditya",CS,topic_id_170,Topic 19,aid_72,Assignment 6,raw_data_simulation_sample_file.pdf,cid_8,Strategic Tax Planning,BUSINESS,tid_26,"Fish, Alex",BUSINESS,Spring23
id_187,qid_126,sid_12,7,"al-Ahmadi, Ishaaq",CS,topic_id_58,Topic 11,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_188,qid_127,sid_12,7,"al-Ahmadi, Ishaaq",CS,topic_id_58,Topic 11,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_189,qid_128,sid_12,6,"al-Ahmadi, Ishaaq",CS,topic_id_54,Topic 7,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_190,qid_129,sid_12,7,"al-Ahmadi, Ishaaq",CS,topic_id_50,Topic 3,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_191,qid_130,sid_12,4,"al-Ahmadi, Ishaaq",CS,topic_id_63,Topic 16,aid_20,Assignment 1,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_192,qid_131,sid_12,9,"al-Ahmadi, Ishaaq",CS,topic_id_63,Topic 16,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_193,qid_132,sid_12,1,"al-Ahmadi, Ishaaq",CS,topic_id_53,Topic 6,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_194,qid_133,sid_12,3,"al-Ahmadi, Ishaaq",CS,topic_id_56,Topic 9,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_195,qid_134,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_54,Topic 7,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_196,qid_135,sid_12,1,"al-Ahmadi, Ishaaq",CS,topic_id_52,Topic 5,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_197,qid_136,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_49,Topic 2,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_198,qid_137,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_61,Topic 14,aid_21,Assignment 2,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_199,qid_138,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_63,Topic 16,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_200,qid_139,sid_12,1,"al-Ahmadi, Ishaaq",CS,topic_id_63,Topic 16,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_201,qid_140,sid_12,6,"al-Ahmadi, Ishaaq",CS,topic_id_50,Topic 3,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_202,qid_141,sid_12,7,"al-Ahmadi, Ishaaq",CS,topic_id_51,Topic 4,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_203,qid_142,sid_12,3,"al-Ahmadi, Ishaaq",CS,topic_id_57,Topic 10,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_204,qid_143,sid_12,10,"al-Ahmadi, Ishaaq",CS,topic_id_55,Topic 8,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_205,qid_144,sid_12,6,"al-Ahmadi, Ishaaq",CS,topic_id_62,Topic 15,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_206,qid_145,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_52,Topic 5,aid_22,Assignment 3,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_207,qid_146,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_53,Topic 6,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_208,qid_147,sid_12,6,"al-Ahmadi, Ishaaq",CS,topic_id_48,Topic 1,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_209,qid_148,sid_12,7,"al-Ahmadi, Ishaaq",CS,topic_id_59,Topic 12,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_210,qid_149,sid_12,10,"al-Ahmadi, Ishaaq",CS,topic_id_59,Topic 12,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_211,qid_150,sid_12,2,"al-Ahmadi, Ishaaq",CS,topic_id_54,Topic 7,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_212,qid_151,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_55,Topic 8,aid_23,Assignment 4,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_213,qid_152,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_63,Topic 16,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_214,qid_153,sid_12,4,"al-Ahmadi, Ishaaq",CS,topic_id_52,Topic 5,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_215,qid_154,sid_12,10,"al-Ahmadi, Ishaaq",CS,topic_id_48,Topic 1,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_216,qid_155,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_58,Topic 11,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_217,qid_156,sid_12,6,"al-Ahmadi, Ishaaq",CS,topic_id_59,Topic 12,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_218,qid_157,sid_12,3,"al-Ahmadi, Ishaaq",CS,topic_id_57,Topic 10,aid_24,Assignment 5,raw_data_simulation_sample_file.pdf,cid_3,Introduction to Statistics,STAT,tid_20,"Peralta, Amanda",STAT,Spring23
id_219,qid_260,sid_12,9,"al-Ahmadi, Ishaaq",CS,topic_id_107,Topic 18,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_220,qid_261,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_99,Topic 10,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_221,qid_262,sid_12,1,"al-Ahmadi, Ishaaq",CS,topic_id_111,Topic 22,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_222,qid_263,sid_12,4,"al-Ahmadi, Ishaaq",CS,topic_id_92,Topic 3,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_223,qid_264,sid_12,4,"al-Ahmadi, Ishaaq",CS,topic_id_98,Topic 9,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_224,qid_265,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_103,Topic 14,aid_40,Assignment 1,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_225,qid_266,sid_12,8,"al-Ahmadi, Ishaaq",CS,topic_id_105,Topic 16,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_226,qid_267,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_101,Topic 12,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_227,qid_268,sid_12,9,"al-Ahmadi, Ishaaq",CS,topic_id_91,Topic 2,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_228,qid_269,sid_12,1,"al-Ahmadi, Ishaaq",CS,topic_id_107,Topic 18,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_229,qid_270,sid_12,2,"al-Ahmadi, Ishaaq",CS,topic_id_90,Topic 1,aid_41,Assignment 2,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_230,qid_271,sid_12,3,"al-Ahmadi, Ishaaq",CS,topic_id_108,Topic 19,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
id_231,qid_272,sid_12,5,"al-Ahmadi, Ishaaq",CS,topic_id_104,Topic 15,aid_42,Assignment 3,raw_data_simulation_sample_file.pdf,cid_5,Applied Database Technologies,CS,tid_21,"Walberg, Desiree",CS,Spring23
